team,player
Derry City FC,Seanan Clucas
Derry City FC,John Coady
Derry City FC,Terry Cochrane
Derry City FC,John Cofie
Derry City FC,Darren Cole
Derry City FC,Frank Connor
Derry City FC,Fay Coyle
Derry City FC,Liam Coyle
Derry City FC,Eddie Crossan
Derry City FC,Jim Crossan
Derry City FC,Johnny Crossan
Derry City FC,John Cunningham
Derry City FC,Paul Curran
Derry City FC,Sammy Curran
Derry City FC,Charlie Currie
Derry City FC,Ronan Curtis
Derry City FC,Owen Da Gama
Derry City FC,Nelson da Silva
Derry City FC,Tim Dalton
Derry City FC,Kevin Deery
Derry City FC,Clive Delaney
Derry City FC,Jimmy Delaney
Derry City FC,Billy Dennehy
Derry City FC,Declan Devine
Derry City FC,Eamon Doherty
Derry City FC,Gerard Doherty
Derry City FC,Hugh Doherty
Derry City FC,Matt Doherty Sr.
Derry City FC,Jozef Dolný
Derry City FC,Alex Donald
Derry City FC,Stephen Dooley
Derry City FC,Paul Doolin
Derry City FC,Jack Doyle
Derry City FC,Michael Duffy
Derry City FC,Tommy Dunne
Derry City FC,Anthony Elding
Derry City FC,Jimmy Elwood
Derry City FC,Mark Farren
Derry City FC,John Ferguson
Derry City FC,Ben Fisk
Derry City FC,David Forde
Derry City FC,Clifford Forsythe
Derry City FC,Emmet Friars
Derry City FC,Sean Friars
Derry City FC,Jackie Fullerton
Derry City FC,Stuart Gauld
Derry City FC,Tommy Gaynor
Derry City FC,Georgie Kelly
Derry City FC,Bobby Gilbert
Derry City FC,Ally Gilchrist
Derry City FC,Billy Gillespie
Derry City FC,Grant Gillespie
Derry City FC,Dessie Gorman
Derry City FC,Gareth Gorman
Derry City FC,Alan Gough
Derry City FC,Steven Gray
Derry City FC,Stewart Greacen
Derry City FC,Ronan Hale
Derry City FC,Joe Hanrahan
Derry City FC,Sean Hargan
Derry City FC,Ruairí Harkin
Derry City FC,Terry Harkin
Derry City FC,Felix Healy
Derry City FC,Seamus Heath
Derry City FC,Robbie Hedderman
Derry City FC,Paul Hegarty
Derry City FC,Jackie Hennessy
Derry City FC,James Henry
Derry City FC,Ruaidhrí Higgins
Derry City FC,Jimmy Hill
Derry City FC,Rory Holden
Derry City FC,Shaun Holmes
Derry City FC,Michael Holt
Derry City FC,William Hood
Derry City FC,David Hopkirk
Derry City FC,Jamie Hughes
Derry City FC,Victor Hunter
Derry City FC,Peter Hutton
Derry City FC,Peter Hynes
Derry City FC,Bobby Irvine
Derry City FC,Dean Jarvis
Derry City FC,Pat Jennings Jr.
Derry City FC,Bob Johnson
Derry City FC,Garry Jones
Derry City FC,Maximilian Karner
Derry City FC,Patrick Kavanagh
Derry City FC,Liam Kearney
Derry City FC,Jack Keay
Derry City FC,James Keddy
Derry City FC,Ciarán Kelly
Derry City FC,Darren Kelly
Derry City FC,David Kelly
Derry City FC,Jimmy Kelly
Derry City FC,Mikhail Kennedy
Derry City FC,Noel King
Derry City FC,Paul Kinnaird
Derry City FC,Aleksandar Krstić
Derry City FC,Daniel Lafferty
Derry City FC,Noel Larkin
Derry City FC,Joe Lawless
Derry City FC,Fred Laycock
Derry City FC,Paul Lemon
Derry City FC,Glen Little
Derry City FC,Eddie Lloyd
Derry City FC,Nicky Low
Derry City FC,Philip Lowry
Derry City FC,Simon Madden
Derry City FC,Ciarán Martyn
Derry City FC,Fred Mason
Derry City FC,John Paul McBride
Derry City FC,Ryan McBride
Derry City FC,Thomas McBride
Derry City FC,Neil McCafferty
Derry City FC,Dermot McCaffrey
Derry City FC,Eddie McCallion
Derry City FC,Tony McCarthy
Derry City FC,Darren McCauley
Derry City FC,Mark McChrystal
Derry City FC,James McClean
Derry City FC,Conor McCormack
Derry City FC,Paddy McCourt
Derry City FC,Billy McCullough
Derry City FC,David McDaid
Derry City FC,Jacko McDonagh
Derry City FC,Jamie McDonagh
Derry City FC,Patrick McEleney
Derry City FC,Shane McEleney
Derry City FC,Gerry McElhinney
Derry City FC,Aaron McEneff
Derry City FC,David McEwan
Derry City FC,Scott McGarvey
Derry City FC,Paul McGee
Derry City FC,Jimmy McGeough
Derry City FC,Niall McGinn
Derry City FC,Gareth McGlynn
Derry City FC,Jon-Paul McGovern
Derry City FC,Kevin McHattie
Derry City FC,Kevin McHugh
Derry City FC,Michael McHugh
Derry City FC,John McKenzie
Derry City FC,Jim McLaughlin
Derry City FC,Paddy McLaughlin
Derry City FC,Paul McLaughlin
Derry City FC,Stephen McLaughlin
Derry City FC,Archie McLeod
Derry City FC,Emmet McLoughlin
Derry City FC,Tam McManus
Derry City FC,Neil McNab
Derry City FC,Jackie Mittell
Derry City FC,Barry Molloy
Derry City FC,Alan Moore
Derry City FC,Kyle Moran
Derry City FC,Cillian Morrison
Derry City FC,Owen Morrison
Derry City FC,Sam Morrow
Derry City FC,José Mukendi
Derry City FC,Alex Nesovic
Derry City FC,Mick Neville
Derry City FC,Ger O'Brien
Derry City FC,Tony O'Doherty
Derry City FC,Tony O'Dowd
Derry City FC,Stephen O'Flynn
Derry City FC,Junior Ogedi-Uzokwe
Derry City FC,Conor O'Grady
Derry City FC,Greg O'Halloran
Derry City FC,Liam O'Kane
Derry City FC,Ken Oman
Derry City FC,Dermot O'Neill
Derry City FC,Ben O'Sullivan
Derry City FC,Rory Patterson
Derry City FC,Shaun Patton
Derry City FC,Russell Payne
Derry City FC,Gavin Peers
Derry City FC,Andy Petterson
Derry City FC,Derek Phillips
Derry City FC,Calvin Plummer
Derry City FC,Richie Purdy
Derry City FC,Mark Quigley
Derry City FC,George Ray
Derry City FC,Ebor Reed
Derry City FC,Stewart Renfrew
Derry City FC,Paul Ritchie
Derry City FC,Ben Roberts
Derry City FC,Stuart Roberts
Derry City FC,Dave Rogers
Derry City FC,Willie Ross
Derry City FC,John Rowland
Derry City FC,Ally Roy
Derry City FC,Sam Russell
Derry City FC,Wayne Russell
Derry City FC,Conor Sammon
Derry City FC,Lukas Schubert
Derry City FC,David Scullion
Derry City FC,Danny Seaborne
Derry City FC,Ryan Semple
Derry City FC,Harold Senior
Derry City FC,Dean Shiels
Derry City FC,Mike Small
Derry City FC,Jonathan Speak
Derry City FC,Aaron Splaine
Derry City FC,Fred Stallard
Derry City FC,Mark Stewart
Derry City FC,Thomas Stewart
Derry City FC,Eoghan Stokes
Derry City FC,Alan Sunderland
Derry City FC,Ernie Taylor
Derry City FC,Trevor Thompson
Derry City FC,Ola Tidman
Derry City FC,Mark Timlin
Derry City FC,Anthony Tohill
Derry City FC,Dennis Tueart
Derry City FC,Pascal Vaudequin
Derry City FC,Niclas Vemmelund
Derry City FC,Danny Ventre
Derry City FC,Noel Ward
Derry City FC,Steve Williams
Derry City FC,Dougie Wood
Derry City FC,Éamon Zayed
St Patrick%27s Athletic FC,Chris Adamson
St Patrick%27s Athletic FC,Ismahil Akinade
St Patrick%27s Athletic FC,Vinny Arkins
St Patrick%27s Athletic FC,Chris Armstrong
St Patrick%27s Athletic FC,Jordi Balk
St Patrick%27s Athletic FC,Gordon Banks
St Patrick%27s Athletic FC,Keith Barker
St Patrick%27s Athletic FC,Martin Bayly
St Patrick%27s Athletic FC,David Bell
St Patrick%27s Athletic FC,Chris Bennion
St Patrick%27s Athletic FC,Ian Bermingham
St Patrick%27s Athletic FC,Jarosław Białek
St Patrick%27s Athletic FC,Tony Bird
St Patrick%27s Athletic FC,Synan Braddish
St Patrick%27s Athletic FC,Stephen Bradley
St Patrick%27s Athletic FC,Austin Brady
St Patrick%27s Athletic FC,Ray Brady
St Patrick%27s Athletic FC,Leon Braithwaite
St Patrick%27s Athletic FC,Gino Brazil
St Patrick%27s Athletic FC,Killian Brennan
St Patrick%27s Athletic FC,Barry Bridges
St Patrick%27s Athletic FC,Bobby Browne
St Patrick%27s Athletic FC,Liam Buckley
St Patrick%27s Athletic FC,Willie Burke
St Patrick%27s Athletic FC,Jack Burkett
St Patrick%27s Athletic FC,Conan Byrne
St Patrick%27s Athletic FC,Damien Byrne
St Patrick%27s Athletic FC,David Byrne
St Patrick%27s Athletic FC,Des Byrne
St Patrick%27s Athletic FC,Emma Byrne
St Patrick%27s Athletic FC,Jody Byrne
St Patrick%27s Athletic FC,John Byrne
St Patrick%27s Athletic FC,Kurtis Byrne
St Patrick%27s Athletic FC,Paul Byrne
St Patrick%27s Athletic FC,Stephen Caffrey
St Patrick%27s Athletic FC,Aaron Callaghan
St Patrick%27s Athletic FC,Dave Campbell
St Patrick%27s Athletic FC,Noel Campbell
St Patrick%27s Athletic FC,Achille Campion
St Patrick%27s Athletic FC,Jake Carroll
St Patrick%27s Athletic FC,Mark Casey
St Patrick%27s Athletic FC,Ryan Casey
St Patrick%27s Athletic FC,Brian Cash
St Patrick%27s Athletic FC,Alan Cawley
St Patrick%27s Athletic FC,David Cawley
St Patrick%27s Athletic FC,James Chambers
St Patrick%27s Athletic FC,Brendan Clarke
St Patrick%27s Athletic FC,Dean Clarke
St Patrick%27s Athletic FC,Jeff Clarke
St Patrick%27s Athletic FC,Conor Clifford
St Patrick%27s Athletic FC,Cian Coleman
St Patrick%27s Athletic FC,Jimmy Collins
St Patrick%27s Athletic FC,John Colrain
St Patrick%27s Athletic FC,Dan Connor
St Patrick%27s Athletic FC,Mick Cooke
St Patrick%27s Athletic FC,Kevin Cornwall
St Patrick%27s Athletic FC,Gareth Coughlan
St Patrick%27s Athletic FC,Fergus Crawford
St Patrick%27s Athletic FC,Patrick Cregg
St Patrick%27s Athletic FC,Trevor Croly
St Patrick%27s Athletic FC,Paul Crowley
St Patrick%27s Athletic FC,George Cummins
St Patrick%27s Athletic FC,Ian Daly
St Patrick%27s Athletic FC,Carl Davenport
St Patrick%27s Athletic FC,Clive Delaney
St Patrick%27s Athletic FC,Gary Dempsey
St Patrick%27s Athletic FC,Billy Dennehy
St Patrick%27s Athletic FC,Darren Dennehy
St Patrick%27s Athletic FC,Lee Desmond
St Patrick%27s Athletic FC,Robbie Devereux
St Patrick%27s Athletic FC,Pat Dolan
St Patrick%27s Athletic FC,James Doona
St Patrick%27s Athletic FC,Derek Doyle
St Patrick%27s Athletic FC,Keith Doyle
St Patrick%27s Athletic FC,Kevin Doyle
St Patrick%27s Athletic FC,Robbie Doyle
St Patrick%27s Athletic FC,Michael Drennan
St Patrick%27s Athletic FC,Mark Dudley
St Patrick%27s Athletic FC,Jimmy Dunne
St Patrick%27s Athletic FC,Keith Dunne
St Patrick%27s Athletic FC,Robbie Dunne
St Patrick%27s Athletic FC,Tommy Dunne
St Patrick%27s Athletic FC,Chris Fagan
St Patrick%27s Athletic FC,Vinny Faherty
St Patrick%27s Athletic FC,Keith Fahey
St Patrick%27s Athletic FC,Tyson Farago
St Patrick%27s Athletic FC,Pat Fenlon
St Patrick%27s Athletic FC,Glen Fitzpatrick
St Patrick%27s Athletic FC,Luke Fitzpatrick
St Patrick%27s Athletic FC,Curtis Fleming
St Patrick%27s Athletic FC,Anthony Flood
St Patrick%27s Athletic FC,Pat Flynn
St Patrick%27s Athletic FC,Colm Foley
St Patrick%27s Athletic FC,Michael Foley
St Patrick%27s Athletic FC,Derek Foran
St Patrick%27s Athletic FC,Richie Foran
St Patrick%27s Athletic FC,Christopher Forrester
St Patrick%27s Athletic FC,Keith Foy
St Patrick%27s Athletic FC,David Freeman
St Patrick%27s Athletic FC,Gints Freimanis
St Patrick%27s Athletic FC,Lance Friesz
St Patrick%27s Athletic FC,John Frost
St Patrick%27s Athletic FC,Robbie Gaffney
St Patrick%27s Athletic FC,Sean Gannon
St Patrick%27s Athletic FC,Martin Garratt
St Patrick%27s Athletic FC,Graham Gartland
St Patrick%27s Athletic FC,Owen Garvan
St Patrick%27s Athletic FC,Stuart Gauld
St Patrick%27s Athletic FC,Jason Gavin
St Patrick%27s Athletic FC,Tommy Gaynor
St Patrick%27s Athletic FC,Liam George
St Patrick%27s Athletic FC,Shay Gibbons
St Patrick%27s Athletic FC,Billy Gibson
St Patrick%27s Athletic FC,Rene Gilmartin
St Patrick%27s Athletic FC,Ian Gilzean
St Patrick%27s Athletic FC,Eddie Gormley
St Patrick%27s Athletic FC,Ciara Grant
St Patrick%27s Athletic FC,Eamonn Gregg
St Patrick%27s Athletic FC,Kevin Grogan
St Patrick%27s Athletic FC,Cyril Guedjé
St Patrick%27s Athletic FC,Shane Guthrie
St Patrick%27s Athletic FC,Ryan Guy
St Patrick%27s Athletic FC,Alfie Hale
St Patrick%27s Athletic FC,Ronan Hale
St Patrick%27s Athletic FC,Ben Hannigan
St Patrick%27s Athletic FC,Allan Harris
St Patrick%27s Athletic FC,Jamie Harris
St Patrick%27s Athletic FC,Jimmy Harris
St Patrick%27s Athletic FC,Jimmy Hartnett
St Patrick%27s Athletic FC,Joe Haverty
St Patrick%27s Athletic FC,Colin Hawkins
St Patrick%27s Athletic FC,Dave Henderson
St Patrick%27s Athletic FC,Jackie Hennessy
St Patrick%27s Athletic FC,Fran Hitchcock
St Patrick%27s Athletic FC,Seán Hoare
St Patrick%27s Athletic FC,Michael Holt
St Patrick%27s Athletic FC,Robbie Horgan
St Patrick%27s Athletic FC,Philip Hughes
St Patrick%27s Athletic FC,Jackie Jameson
St Patrick%27s Athletic FC,Pat Jennings Jr.
St Patrick%27s Athletic FC,Daryl Kavanagh
St Patrick%27s Athletic FC,Michael Keane
St Patrick%27s Athletic FC,Mick Kearin
St Patrick%27s Athletic FC,Jake Keegan
St Patrick%27s Athletic FC,Jordan Keegan
St Patrick%27s Athletic FC,Paul Keegan
St Patrick%27s Athletic FC,Dermot Keely
St Patrick%27s Athletic FC,Aidan Keena
St Patrick%27s Athletic FC,Pat Kelch
St Patrick%27s Athletic FC,Ciaran Kelly
St Patrick%27s Athletic FC,Dean Kelly
St Patrick%27s Athletic FC,Graham Kelly
St Patrick%27s Athletic FC,Jake Kelly
St Patrick%27s Athletic FC,Liam Kelly
St Patrick%27s Athletic FC,Seamus Kelly
St Patrick%27s Athletic FC,Tommy Kelly
St Patrick%27s Athletic FC,Conor Kenna
St Patrick%27s Athletic FC,Stephen Kenny
St Patrick%27s Athletic FC,Shay Keogh
St Patrick%27s Athletic FC,Ciarán Kilduff
St Patrick%27s Athletic FC,Alan Kirby
St Patrick%27s Athletic FC,Aime Kitenge
St Patrick%27s Athletic FC,Morgan Langley
St Patrick%27s Athletic FC,Glen Atle Larsen
St Patrick%27s Athletic FC,Joe Lawless
St Patrick%27s Athletic FC,Mick Leahy
St Patrick%27s Athletic FC,Mark Leech
St Patrick%27s Athletic FC,Mick Leech
St Patrick%27s Athletic FC,Jamie Lennon
St Patrick%27s Athletic FC,John Lester
St Patrick%27s Athletic FC,George Ley
St Patrick%27s Athletic FC,Keith Long
St Patrick%27s Athletic FC,Dinny Lowry
St Patrick%27s Athletic FC,Damian Lynch
St Patrick%27s Athletic FC,Lee Lynch
St Patrick%27s Athletic FC,Michal Macek
St Patrick%27s Athletic FC,Simon Madden
St Patrick%27s Athletic FC,Darragh Maguire
St Patrick%27s Athletic FC,Ian Maher
St Patrick%27s Athletic FC,Stephen Maher
St Patrick%27s Athletic FC,Ian Malone
St Patrick%27s Athletic FC,Brendan Markey
St Patrick%27s Athletic FC,Darragh Markey
St Patrick%27s Athletic FC,Paul Marney
St Patrick%27s Athletic FC,Neil Martin
St Patrick%27s Athletic FC,Alan Mathews
St Patrick%27s Athletic FC,Charles Livingstone Mbabazi
St Patrick%27s Athletic FC,David McAllister
St Patrick%27s Athletic FC,Rhys McCabe
St Patrick%27s Athletic FC,Conor McCormack
St Patrick%27s Athletic FC,John McDonnell
St Patrick%27s Athletic FC,Shane McEleney
St Patrick%27s Athletic FC,Shane McFaul
St Patrick%27s Athletic FC,Paul McGee
St Patrick%27s Athletic FC,Brian McGovern
St Patrick%27s Athletic FC,Jamie McGrath
St Patrick%27s Athletic FC,Paul McGrath
St Patrick%27s Athletic FC,Jason McGuinness
St Patrick%27s Athletic FC,Stephen McGuinness
St Patrick%27s Athletic FC,David McMillan
St Patrick%27s Athletic FC,Evan McMillan
St Patrick%27s Athletic FC,Brandon Miele
St Patrick%27s Athletic FC,George Miller
St Patrick%27s Athletic FC,Trevor Molloy
St Patrick%27s Athletic FC,Mick Moody
St Patrick%27s Athletic FC,John Moore
St Patrick%27s Athletic FC,Kyle Moran
St Patrick%27s Athletic FC,Thomas Morgan
St Patrick%27s Athletic FC,Ian Morris
St Patrick%27s Athletic FC,Brian Morrisroe
St Patrick%27s Athletic FC,Barry Murphy
St Patrick%27s Athletic FC,John Murphy
St Patrick%27s Athletic FC,Joseph N'Do
St Patrick%27s Athletic FC,Paul Newe
St Patrick%27s Athletic FC,Danny North
St Patrick%27s Athletic FC,Declan O'Brien
St Patrick%27s Athletic FC,Derek O'Brien
St Patrick%27s Athletic FC,Ger O'Brien
St Patrick%27s Athletic FC,Jamie O'Brien
St Patrick%27s Athletic FC,Gay O'Carroll
St Patrick%27s Athletic FC,Joe O'Cearuill
St Patrick%27s Athletic FC,David O'Connor
St Patrick%27s Athletic FC,Garreth O'Connor
St Patrick%27s Athletic FC,Seán O'Connor
St Patrick%27s Athletic FC,Tony O'Connor
St Patrick%27s Athletic FC,Tony O'Dowd
St Patrick%27s Athletic FC,Stephen O'Flynn
St Patrick%27s Athletic FC,Alex O'Hanlon
St Patrick%27s Athletic FC,Josh O'Hanlon
St Patrick%27s Athletic FC,Eamonn O'Keefe
St Patrick%27s Athletic FC,Darren O'Keeffe
St Patrick%27s Athletic FC,Conor O'Malley
St Patrick%27s Athletic FC,Ken Oman
St Patrick%27s Athletic FC,Frank O'Neill
St Patrick%27s Athletic FC,Paul Osam
St Patrick%27s Athletic FC,Ben O'Sullivan
St Patrick%27s Athletic FC,Stephen Paisley
St Patrick%27s Athletic FC,David Parkes
St Patrick%27s Athletic FC,David Partridge
St Patrick%27s Athletic FC,Gavin Peers
St Patrick%27s Athletic FC,Conor Pepper
St Patrick%27s Athletic FC,Derek Possee
St Patrick%27s Athletic FC,Georgie Poynton
St Patrick%27s Athletic FC,Barry Prenderville
St Patrick%27s Athletic FC,Aidan Price
St Patrick%27s Athletic FC,Mark Quigley
St Patrick%27s Athletic FC,Stephen Quinn
St Patrick%27s Athletic FC,Alan Reilly
St Patrick%27s Athletic FC,Dave Rogers
St Patrick%27s Athletic FC,Gary Rogers
St Patrick%27s Athletic FC,Fran Rooney
St Patrick%27s Athletic FC,Mark Rooney
St Patrick%27s Athletic FC,Paul Rooney
St Patrick%27s Athletic FC,Mark Rossiter
St Patrick%27s Athletic FC,Ger Rowe
St Patrick%27s Athletic FC,John Russell
St Patrick%27s Athletic FC,Martin Russell
St Patrick%27s Athletic FC,Mark Rutherford
St Patrick%27s Athletic FC,Barry Ryan
St Patrick%27s Athletic FC,Bobby Ryan
St Patrick%27s Athletic FC,Darragh Ryan
St Patrick%27s Athletic FC,John Ryan
St Patrick%27s Athletic FC,Luís Gabriel Sacilotto
St Patrick%27s Athletic FC,Anthony Shandran
St Patrick%27s Athletic FC,Gary Shaw
St Patrick%27s Athletic FC,Conor Sinnott
St Patrick%27s Athletic FC,Łukasz Skowron
St Patrick%27s Athletic FC,Enda Stevens
St Patrick%27s Athletic FC,Freddie Strahan
St Patrick%27s Athletic FC,Fuad Sule
St Patrick%27s Athletic FC,Mark Timlin
St Patrick%27s Athletic FC,Kevin Toner
St Patrick%27s Athletic FC,Yvonne Tracy
St Patrick%27s Athletic FC,Danny Trainor
St Patrick%27s Athletic FC,Keith Treacy
St Patrick%27s Athletic FC,Paddy Turley
St Patrick%27s Athletic FC,Ian Turner
St Patrick%27s Athletic FC,Terry Venables
St Patrick%27s Athletic FC,Jake Walker
St Patrick%27s Athletic FC,David Webster
St Patrick%27s Athletic FC,Ronnie Whelan
St Patrick%27s Athletic FC,Alex Williams
St Patrick%27s Athletic FC,Trevor Wood
Sligo Rovers FC,Tobi Adebayo-Rowling
Sligo Rovers FC,Neil Allison
Sligo Rovers FC,Mauro Almeida
Sligo Rovers FC,Pádraig Amond
Sligo Rovers FC,Eddie Annand
Sligo Rovers FC,Tomislav Arčaba
Sligo Rovers FC,Tom Arrigan
Sligo Rovers FC,Jonah Ayunga
Sligo Rovers FC,Piotr Bajdziak
Sligo Rovers FC,Pat Barlow
Sligo Rovers FC,Martin Bayly
Sligo Rovers FC,Ritchie Bayly
Sligo Rovers FC,Steven Beattie
Sligo Rovers FC,Mitchell Beeney
Sligo Rovers FC,Mike Betts
Sligo Rovers FC,Tony Blake
Sligo Rovers FC,Matthew Blinkhorn
Sligo Rovers FC,Romuald Boco
Sligo Rovers FC,Paul Bonar
Sligo Rovers FC,Mark Boyd
Sligo Rovers FC,Brendan Bradley
Sligo Rovers FC,Barry Bridges
Sligo Rovers FC,Robbie Brunton
Sligo Rovers FC,Richard Brush
Sligo Rovers FC,Liam Buchanan
Sligo Rovers FC,Liam Buckley
Sligo Rovers FC,John Burke
Sligo Rovers FC,Liam Burns
Sligo Rovers FC,John Byrne
Sligo Rovers FC,Mick Byrne
Sligo Rovers FC,Kyle Callan-McFadden
Sligo Rovers FC,Colin Cameron
Sligo Rovers FC,Achille Campion
Sligo Rovers FC,Brian Cash
Sligo Rovers FC,David Cawley
Sligo Rovers FC,Wesley Charles
Sligo Rovers FC,Tim Clancy
Sligo Rovers FC,Brendan Clarke
Sligo Rovers FC,Séamus Coleman
Sligo Rovers FC,Liam Coll
Sligo Rovers FC,Roddy Collins
Sligo Rovers FC,Séamus Conneely
Sligo Rovers FC,Ryan Connolly
Sligo Rovers FC,Tom Conway
Sligo Rovers FC,Sean Core
Sligo Rovers FC,Ryan Coulter
Sligo Rovers FC,Iarfhlaith Davoren
Sligo Rovers FC,Eamonn Deacy
Sligo Rovers FC,Dixie Dean
Sligo Rovers FC,John Delamere
Sligo Rovers FC,Kieran Djilali
Sligo Rovers FC,Sean Doherty
Sligo Rovers FC,Eoin Doyle
Sligo Rovers FC,Michael Drennan
Sligo Rovers FC,John Dunleavy
Sligo Rovers FC,Dave Dunmore
Sligo Rovers FC,Tommy Dunne
Sligo Rovers FC,Anthony Elding
Sligo Rovers FC,Andy Elliott
Sligo Rovers FC,Vinny Faherty
Sligo Rovers FC,Mick Fairclough
Sligo Rovers FC,Kevin Fallon
Sligo Rovers FC,Sean Fallon
Sligo Rovers FC,Peter Farrell
Sligo Rovers FC,Alan Fletcher
Sligo Rovers FC,Derek Foran
Sligo Rovers FC,Daryl Fordyce
Sligo Rovers FC,Keith Foy
Sligo Rovers FC,Riccardo Gabbiadini
Sligo Rovers FC,Ross Gaynor
Sligo Rovers FC,John Gibson
Sligo Rovers FC,John Gilligan
Sligo Rovers FC,Keith Gilroy
Sligo Rovers FC,Ian Gilzean
Sligo Rovers FC,Jaanai Gordon
Sligo Rovers FC,Gareth Gorman
Sligo Rovers FC,Dale Gray
Sligo Rovers FC,Ciaran Greene
Sligo Rovers FC,Bob Gregg
Sligo Rovers FC,Billy Hamilton
Sligo Rovers FC,Ben Hannigan
Sligo Rovers FC,Felix Healy
Sligo Rovers FC,Robbie Hedderman
Sligo Rovers FC,Brian Hetherston
Sligo Rovers FC,Fran Hitchcock
Sligo Rovers FC,Shaun Holmes
Sligo Rovers FC,Daryl Horgan
Sligo Rovers FC,Adam Hughes
Sligo Rovers FC,Mike Hunter
Sligo Rovers FC,Ross Jack
Sligo Rovers FC,Pat Jennings Jr.
Sligo Rovers FC,Steve Jones
Sligo Rovers FC,Matthew Judge
Sligo Rovers FC,Danny Kane
Sligo Rovers FC,Daryl Kavanagh
Sligo Rovers FC,Alan Keane
Sligo Rovers FC,Tommy Keane
Sligo Rovers FC,Daniel Kearns
Sligo Rovers FC,Ruairi Keating
Sligo Rovers FC,Ciarán Kelly
Sligo Rovers FC,Mark Kelly
Sligo Rovers FC,Tony Kelly
Sligo Rovers FC,Joe Kendrick
Sligo Rovers FC,Jimmy Keohane
Sligo Rovers FC,Fred Kiernan
Sligo Rovers FC,Alan Kirby
Sligo Rovers FC,Fahrudin Kuduzović
Sligo Rovers FC,Jim Lauchlan
Sligo Rovers FC,Mick Leahy
Sligo Rovers FC,Mick Leonard
Sligo Rovers FC,Michael Love
Sligo Rovers FC,Kupono Low
Sligo Rovers FC,Dinny Lowry
Sligo Rovers FC,Lee Lynch
Sligo Rovers FC,Owen Madden
Sligo Rovers FC,Seán Maguire
Sligo Rovers FC,Pete Mahon
Sligo Rovers FC,Darren Mansaram
Sligo Rovers FC,Stephen Manson
Sligo Rovers FC,Paul Mathers
Sligo Rovers FC,Caolan McAleer
Sligo Rovers FC,Bob McAuley
Sligo Rovers FC,Gary McCabe
Sligo Rovers FC,Rhys McCabe
Sligo Rovers FC,Patrick McCann
Sligo Rovers FC,David McDaid
Sligo Rovers FC,Jamie McDonagh
Sligo Rovers FC,Patrick McDonagh
Sligo Rovers FC,Lee McEvilly
Sligo Rovers FC,Hugh McFadden
Sligo Rovers FC,Kevin McGarry
Sligo Rovers FC,Paul McGee
Sligo Rovers FC,Charlie McGeever
Sligo Rovers FC,Tommy McGrain
Sligo Rovers FC,Jimmy McGroarty
Sligo Rovers FC,Jason McGuinness
Sligo Rovers FC,Jamie McKenzie
Sligo Rovers FC,Harry McLoughlin
Sligo Rovers FC,David McMillan
Sligo Rovers FC,Evan McMillan
Sligo Rovers FC,Owen McNally
Sligo Rovers FC,Willie McStay
Sligo Rovers FC,James Meredith
Sligo Rovers FC,Billy Millar
Sligo Rovers FC,Pascal Millien
Sligo Rovers FC,Paddy Monaghan
Sligo Rovers FC,Alan Moore
Sligo Rovers FC,Adam Morgan
Sligo Rovers FC,Paul Morgan
Sligo Rovers FC,Lewis Morrison
Sligo Rovers FC,Owen Morrison
Sligo Rovers FC,Tommy Morrison
Sligo Rovers FC,Emlyn Mulligan
Sligo Rovers FC,Jimmy Mulligan
Sligo Rovers FC,Ronan Murray
Sligo Rovers FC,Jennison Myrie-Williams
Sligo Rovers FC,Joseph N'Do
Sligo Rovers FC,Morten Nielsen
Sligo Rovers FC,Danny North
Sligo Rovers FC,Ciaran Nugent
Sligo Rovers FC,Derek O'Brien
Sligo Rovers FC,Rocky O'Brien
Sligo Rovers FC,Eric Odhiambo
Sligo Rovers FC,Neil Ogden
Sligo Rovers FC,Conor O'Grady
Sligo Rovers FC,Eddie O'Hara
Sligo Rovers FC,John O'Hara
Sligo Rovers FC,Alan O'Neill
Sligo Rovers FC,Romeo Parkes
Sligo Rovers FC,Shaun Patton
Sligo Rovers FC,Gavin Peers
Sligo Rovers FC,Eduardo Pincelli
Sligo Rovers FC,Conor Powell
Sligo Rovers FC,Sander Puri
Sligo Rovers FC,Mark Quigley
Sligo Rovers FC,Nicky Reid
Sligo Rovers FC,Jordan Richards
Sligo Rovers FC,Tony Richards
Sligo Rovers FC,Philip Roberts
Sligo Rovers FC,Craig Roddan
Sligo Rovers FC,Skip Roderick
Sligo Rovers FC,Gary Rogers
Sligo Rovers FC,Alex Rollo
Sligo Rovers FC,Alvin Rouse
Sligo Rovers FC,Ally Roy
